Sample	äwê∂é¿å±3TM_NH3	
Comments	 	
Filename	C:\Users\User1\Desktop\DATA\äwê∂é¿å±3TM\äwê∂é¿å±3TM_NH3_2É∆_É∆.raw	
Goniometer	MiniFlex 300/600 +	
Attachment	âÒì]ééóøë‰	
Monochromater	None	
X	0	
Y	0	
Z	0	
ScanningMode	2Theta/Theta	
ScanningType	Continuos Scanning	
X-Ray	40kV/15mA	
IHS	5.0mm	
DS	1.250deg	
SS	13.0mm(Open)	
RS	13.0mm(Open)	
K-beta(x1)		
Start	20	
Stop	80	
Step	0.01	
Speed	1	
Offset	0	10539
73.11	1358	272.885473
73.12	1372	273.0183129
73.13	1402	273.3029699
73.14	1389	273.1796186
73.15	1355	272.8570073
73.16	1351	272.819053
73.17	1357	272.8759844
73.18	1375	273.0467786
73.19	1384	273.1321757
73.2	1394	273.2270614
73.21	1385	273.1416643
73.22	1382	273.1131986
73.23	1384	273.1321757
73.24	1367	272.9708701
73.25	1351	272.819053
73.26	1355	272.8570073
73.27	1413	273.4073442
73.28	1387	273.1606414
73.29	1358	272.885473
73.3	1364	272.9424044
73.31	1352	272.8285416
73.32	1360	272.9044501
73.33	1391	273.1985957
73.34	1383	273.1226872
73.35	1377	273.0657558
73.36	1369	272.9898472
73.37	1355	272.8570073
73.38	1384	273.1321757
73.39	1379	273.0847329
73.4	1382	273.1131986
73.41	1380	273.0942215
73.42	1344	272.7526331
73.43	1364	272.9424044
73.44	1387	273.1606414
73.45	1395	273.23655
73.46	1410	273.3788785
73.47	1424	273.5117184
73.48	1405	273.3314356
73.49	1423	273.5022298
73.5	1434	273.606604
73.51	1419	273.4642755
73.52	1357	272.8759844
73.53	1358	272.885473
73.54	1402	273.3029699
73.55	1436	273.6255812
73.56	1436	273.6255812
73.57	1396	273.2460385
73.58	1378	273.0752443
73.59	1382	273.1131986
73.6	1361	272.9139387
73.61	1384	273.1321757
73.62	1398	273.2650157
73.63	1392	273.2080843
73.64	1379	273.0847329
73.65	1409	273.3693899
73.66	1401	273.2934814
73.67	1373	273.0278015
73.68	1344	272.7526331
73.69	1331	272.6292817
73.7	1349	272.8000759
73.71	1374	273.0372901
73.72	1362	272.9234273
73.73	1349	272.8000759
73.74	1361	272.9139387
73.75	1371	273.0088244
73.76	1368	272.9803587
73.77	1368	272.9803587
73.78	1368	272.9803587
73.79	1413	273.4073442
73.8	1429	273.5591612
73.81	1392	273.2080843
73.82	1390	273.1891071
73.83	1384	273.1321757
73.84	1381	273.10371
73.85	1329	272.6103046
73.86	1327	272.5913275
73.87	1348	272.7905873
73.88	1353	272.8380302
73.89	1405	273.3314356
73.9	1397	273.2555271
73.91	1367	272.9708701
73.92	1376	273.0562672
73.93	1381	273.10371
73.94	1374	273.0372901
73.95	1345	272.7621216
73.96	1316	272.4869532
73.97	1315	272.4774647
73.98	1349	272.8000759
73.99	1372	273.0183129
74	1375	273.0467786
74.01	1398	273.2650157
74.02	1423	273.5022298
74.03	1436	273.6255812
74.04	1426	273.5306955
74.05	1412	273.3978556
74.06	1384	273.1321757
74.07	1346	272.7716102
74.08	1343	272.7431445
74.09	1387	273.1606414
74.1	1412	273.3978556
74.11	1401	273.2934814
74.12	1386	273.1511529
74.13	1364	272.9424044
74.14	1380	273.0942215
74.15	1390	273.1891071
74.16	1381	273.10371
74.17	1371	273.0088244
74.18	1386	273.1511529
74.19	1402	273.3029699
74.2	1405	273.3314356
74.21	1391	273.1985957
74.22	1385	273.1416643
74.23	1384	273.1321757
74.24	1371	273.0088244
74.25	1375	273.0467786
74.26	1410	273.3788785
74.27	1406	273.3409242
74.28	1391	273.1985957
74.29	1404	273.3219471
74.3	1416	273.4358098
74.31	1401	273.2934814
74.32	1409	273.3693899
74.33	1410	273.3788785
74.34	1391	273.1985957
74.35	1404	273.3219471
74.36	1400	273.2839928
74.37	1417	273.4452984
74.38	1418	273.454787
74.39	1382	273.1131986
74.4	1386	273.1511529
74.41	1385	273.1416643
74.42	1378	273.0752443
74.43	1387	273.1606414
74.44	1386	273.1511529
74.45	1377	273.0657558
74.46	1389	273.1796186
74.47	1423	273.5022298
74.48	1433	273.5971155
74.49	1436	273.6255812
74.5	1467	273.9197267
74.51	1495	274.1854066
74.52	1500	274.2328494
74.53	1557	274.7736977
74.54	1622	275.3904545
74.55	1638	275.5422716
74.56	1627	275.4378973
74.57	1618	275.3525002
74.58	1632	275.4853402
74.59	1627	275.4378973
74.6	1601	275.1911946
74.61	1576	274.9539805
74.62	1546	274.6693235
74.63	1549	274.6977892
74.64	1556	274.7642091
74.65	1509	274.3182465
74.66	1468	273.9292153
74.67	1439	273.6540469
74.68	1426	273.5306955
74.69	1436	273.6255812
74.7	1437	273.6350697
74.71	1468	273.9292153
74.72	1461	273.8627953
74.73	1434	273.606604
74.74	1475	273.9956353
74.75	1504	274.2708037
74.76	1498	274.2138723
74.77	1496	274.1948952
74.78	1496	274.1948952
74.79	1498	274.2138723
74.8	1496	274.1948952
74.81	1472	273.9671696
74.82	1448	273.739444
74.83	1424	273.5117184
74.84	1407	273.3504128
74.85	1417	273.4452984
74.86	1432	273.5876269
74.87	1423	273.5022298
74.88	1432	273.5876269
74.89	1428	273.5496726
74.9	1400	273.2839928
74.91	1407	273.3504128
74.92	1402	273.3029699
74.93	1394	273.2270614
74.94	1406	273.3409242
74.95	1414	273.4168327
74.96	1397	273.2555271
74.97	1414	273.4168327
74.98	1424	273.5117184
74.99	1382	273.1131986
75	1388	273.17013
75.01	1396	273.2460385
75.02	1390	273.1891071
75.03	1393	273.2175728
75.04	1419	273.4642755
75.05	1429	273.5591612
75.06	1384	273.1321757
75.07	1392	273.2080843
75.08	1423	273.5022298
75.09	1419	273.4642755
75.1	1410	273.3788785
75.11	1390	273.1891071
75.12	1420	273.4737641
75.13	1463	273.8817725
75.14	1430	273.5686498
75.15	1418	273.454787
75.16	1427	273.5401841
75.17	1420	273.4737641
75.18	1436	273.6255812
75.19	1425	273.5212069
75.2	1426	273.5306955
75.21	1453	273.7868868
75.22	1459	273.8438182
75.23	1458	273.8343296
75.24	1458	273.8343296
75.25	1451	273.7679097
75.26	1446	273.7204668
75.27	1464	273.891261
75.28	1485	274.0905209
75.29	1482	274.0620552
75.3	1478	274.024101
75.31	1498	274.2138723
75.32	1521	274.4321093
75.33	1538	274.5934149
75.34	1557	274.7736977
75.35	1598	275.1627289
75.36	1700	276.1305627
75.37	1811	277.1837935
75.38	1896	277.9903217
75.39	1981	278.7968498
75.4	2061	279.5559351
75.41	2155	280.4478603
75.42	2240	281.2543885
75.43	2293	281.7572825
75.44	2310	281.9185881
75.45	2269	281.5295569
75.46	2200	280.8748458
75.47	2108	280.0018977
75.48	1981	278.7968498
75.49	1844	277.4969162
75.5	1732	276.4341968
75.51	1670	275.8459057
75.52	1626	275.4284088
75.53	1614	275.314546
75.54	1611	275.2860803
75.55	1614	275.314546
75.56	1655	275.7035772
75.57	1679	275.9313028
75.58	1704	276.1685169
75.59	1719	276.3108454
75.6	1728	276.3962425
75.61	1756	276.6619224
75.62	1815	277.2217478
75.63	1847	277.5253819
75.64	1902	278.0472531
75.65	1917	278.1895816
75.66	1914	278.1611159
75.67	1892	277.9523674
75.68	1816	277.2312364
75.69	1738	276.4911282
75.7	1672	275.8648828
75.71	1642	275.5802258
75.72	1632	275.4853402
75.73	1545	274.6598349
75.74	1505	274.2802922
75.75	1511	274.3372236
75.76	1486	274.1000095
75.77	1482	274.0620552
75.78	1474	273.9861467
75.79	1500	274.2328494
75.8	1465	273.9007496
75.81	1408	273.3599013
75.82	1453	273.7868868
75.83	1465	273.9007496
75.84	1425	273.5212069
75.85	1409	273.3693899
75.86	1434	273.606604
75.87	1430	273.5686498
75.88	1405	273.3314356
75.89	1435	273.6160926
75.9	1454	273.7963754
75.91	1432	273.5876269
75.92	1419	273.4642755
75.93	1405	273.3314356
75.94	1390	273.1891071
75.95	1396	273.2460385
75.96	1408	273.3599013
75.97	1404	273.3219471
75.98	1402	273.3029699
75.99	1395	273.23655
76	1402	273.3029699
76.01	1411	273.388367
76.02	1390	273.1891071
76.03	1383	273.1226872
76.04	1375	273.0467786
76.05	1385	273.1416643
76.06	1372	273.0183129
76.07	1368	272.9803587
76.08	1363	272.9329158
76.09	1389	273.1796186
76.1	1444	273.7014897
76.11	1460	273.8533068
76.12	1405	273.3314356
76.13	1375	273.0467786
76.14	1372	273.0183129
76.15	1376	273.0562672
76.16	1381	273.10371
76.17	1388	273.17013
76.18	1385	273.1416643
76.19	1379	273.0847329
76.2	1350	272.8095645
76.21	1361	272.9139387
76.22	1399	273.2745042
76.23	1403	273.3124585
76.24	1390	273.1891071
76.25	1387	273.1606414
76.26	1419	273.4642755
76.27	1416	273.4358098
76.28	1385	273.1416643
76.29	1408	273.3599013
76.3	1418	273.454787
76.31	1402	273.3029699
76.32	1370	272.9993358
76.33	1364	272.9424044
76.34	1373	273.0278015
76.35	1354	272.8475187
76.36	1363	272.9329158
76.37	1388	273.17013
76.38	1364	272.9424044
76.39	1349	272.8000759
76.4	1363	272.9329158
76.41	1409	273.3693899
76.42	1399	273.2745042
76.43	1398	273.2650157
76.44	1439	273.6540469
76.45	1431	273.5781383
76.46	1379	273.0847329
76.47	1348	272.7905873
76.48	1384	273.1321757
76.49	1409	273.3693899
76.5	1386	273.1511529
76.51	1374	273.0372901
76.52	1372	273.0183129
76.53	1401	273.2934814
76.54	1408	273.3599013
76.55	1380	273.0942215
76.56	1379	273.0847329
76.57	1399	273.2745042
76.58	1393	273.2175728
76.59	1405	273.3314356
76.6	1413	273.4073442
76.61	1346	272.7716102
76.62	1298	272.316159
76.63	1310	272.4300218
76.64	1368	272.9803587
76.65	1402	273.3029699
76.66	1398	273.2650157
76.67	1393	273.2175728
76.68	1388	273.17013
76.69	1365	272.951893
76.7	1358	272.885473
76.71	1383	273.1226872
76.72	1411	273.388367
76.73	1411	273.388367
76.74	1419	273.4642755
76.75	1400	273.2839928
76.76	1374	273.0372901
76.77	1389	273.1796186
76.78	1413	273.4073442
76.79	1362	272.9234273
76.8	1330	272.6197931
76.81	1370	272.9993358
76.82	1401	273.2934814
76.83	1388	273.17013
76.84	1362	272.9234273
76.85	1378	273.0752443
76.86	1380	273.0942215
76.87	1357	272.8759844
76.88	1396	273.2460385
76.89	1426	273.5306955
76.9	1406	273.3409242
76.91	1379	273.0847329
76.92	1372	273.0183129
76.93	1351	272.819053
76.94	1370	272.9993358
76.95	1389	273.1796186
76.96	1370	272.9993358
76.97	1348	272.7905873
76.98	1345	272.7621216
76.99	1372	273.0183129
77	1404	273.3219471
77.01	1415	273.4263213
77.02	1371	273.0088244
77.03	1356	272.8664959
77.04	1419	273.4642755
77.05	1349	272.8000759
77.06	1367	272.9708701
77.07	1396	273.2460385
77.08	1385	273.1416643
77.09	1383	273.1226872
77.1	1373	273.0278015
77.11	1371	273.0088244
77.12	1389	273.1796186
77.13	1380	273.0942215
77.14	1380	273.0942215
77.15	1365	272.951893
77.16	1365	272.951893
77.17	1385	273.1416643
77.18	1395	273.23655
77.19	1444	273.7014897
77.2	1448	273.739444
77.21	1414	273.4168327
77.22	1388	273.17013
77.23	1370	272.9993358
77.24	1327	272.5913275
77.25	1376	273.0562672
77.26	1380	273.0942215
77.27	1395	273.23655
77.28	1419	273.4642755
77.29	1411	273.388367
77.3	1419	273.4642755
77.31	1395	273.23655
77.32	1335	272.667236
77.33	1350	272.8095645
77.34	1364	272.9424044
77.35	1359	272.8949616
77.36	1374	273.0372901
77.37	1406	273.3409242
77.38	1404	273.3219471
77.39	1410	273.3788785
77.4	1396	273.2460385
77.41	1427	273.5401841
77.42	1426	273.5306955
77.43	1399	273.2745042
77.44	1369	272.9898472
77.45	1369	272.9898472
77.46	1406	273.3409242
77.47	1397	273.2555271
77.48	1389	273.1796186
77.49	1399	273.2745042
77.5	1401	273.2934814
77.51	1429	273.5591612
77.52	1412	273.3978556
77.53	1409	273.3693899
77.54	1383	273.1226872
77.55	1400	273.2839928
77.56	1421	273.4832527
77.57	1424	273.5117184
77.58	1437	273.6350697
77.59	1441	273.673024
77.6	1451	273.7679097
77.61	1445	273.7109783
77.62	1401	273.2934814
77.63	1420	273.4737641
77.64	1455	273.8058639
77.65	1468	273.9292153
77.66	1514	274.3656893
77.67	1547	274.678812
77.68	1593	275.1152861
77.69	1602	275.2006832
77.7	1597	275.1532403
77.71	1657	275.7225543
77.72	1693	276.0641427
77.73	1691	276.0451656
77.74	1721	276.3298226
77.75	1700	276.1305627
77.76	1689	276.0261884
77.77	1644	275.599203
77.78	1605	275.2291489
77.79	1563	274.8306291
77.8	1543	274.6408578
77.81	1486	274.1000095
77.82	1412	273.3978556
77.83	1404	273.3219471
77.84	1428	273.5496726
77.85	1475	273.9956353
77.86	1496	274.1948952
77.87	1494	274.175918
77.88	1438	273.6445583
77.89	1403	273.3124585
77.9	1395	273.23655
77.91	1485	274.0905209
77.92	1518	274.4036436
77.93	1534	274.5554607
77.94	1514	274.3656893
77.95	1523	274.4510864
77.96	1577	274.963469
77.97	1570	274.8970491
77.98	1558	274.7831863
77.99	1534	274.5554607
78	1527	274.4890407
78.01	1502	274.2518265
78.02	1473	273.9766581
78.03	1452	273.7773982
78.04	1448	273.739444
78.05	1417	273.4452984
78.06	1409	273.3693899
78.07	1419	273.4642755
78.08	1427	273.5401841
78.09	1412	273.3978556
78.1	1395	273.23655
78.11	1412	273.3978556
78.12	1418	273.454787
78.13	1401	273.2934814
78.14	1401	273.2934814
78.15	1406	273.3409242
78.16	1435	273.6160926
78.17	1420	273.4737641
78.18	1414	273.4168327
78.19	1418	273.454787
78.2	1415	273.4263213
78.21	1401	273.2934814
78.22	1404	273.3219471
78.23	1425	273.5212069
78.24	1436	273.6255812
78.25	1438	273.6445583
78.26	1411	273.388367
78.27	1414	273.4168327
78.28	1392	273.2080843
78.29	1372	273.0183129
78.3	1382	273.1131986
78.31	1380	273.0942215
78.32	1385	273.1416643
78.33	1368	272.9803587
78.34	1376	273.0562672
78.35	1403	273.3124585
78.36	1383	273.1226872
78.37	1382	273.1131986
78.38	1412	273.3978556
78.39	1369	272.9898472
78.4	1389	273.1796186
78.41	1424	273.5117184
78.42	1410	273.3788785
78.43	1417	273.4452984
78.44	1408	273.3599013
78.45	1393	273.2175728
78.46	1400	273.2839928
78.47	1420	273.4737641
78.48	1355	272.8570073
78.49	1368	272.9803587
78.5	1382	273.1131986
78.51	1402	273.3029699
78.52	1374	273.0372901
78.53	1414	273.4168327
78.54	1378	273.0752443
78.55	1353	272.8380302
78.56	1325	272.5723503
78.57	1340	272.7146788
78.58	1370	272.9993358
78.59	1420	273.4737641
78.6	1405	273.3314356
78.61	1399	273.2745042
78.62	1428	273.5496726
78.63	1442	273.6825126
78.64	1400	273.2839928
78.65	1418	273.454787
78.66	1437	273.6350697
78.67	1424	273.5117184
78.68	1411	273.388367
78.69	1444	273.7014897
78.7	1477	274.0146124
78.71	1510	274.3277351
78.72	1490	274.1379638
78.73	1471	273.957681
78.74	1515	274.3751779
78.75	1542	274.6313692
78.76	1534	274.5554607
78.77	1539	274.6029035
78.78	1534	274.5554607
78.79	1539	274.6029035
78.8	1495	274.1854066
78.81	1479	274.0335895
78.82	1449	273.7489325
78.83	1430	273.5686498
78.84	1406	273.3409242
78.85	1365	272.951893
78.86	1377	273.0657558
78.87	1420	273.4737641
78.88	1445	273.7109783
78.89	1458	273.8343296
78.9	1462	273.8722839
78.91	1449	273.7489325
78.92	1408	273.3599013
78.93	1382	273.1131986
78.94	1439	273.6540469
78.95	1441	273.673024
78.96	1440	273.6635354
78.97	1457	273.8248411
78.98	1434	273.606604
78.99	1449	273.7489325
79	1488	274.1189866
79.01	1500	274.2328494
79.02	1485	274.0905209
79.03	1441	273.673024
79.04	1436	273.6255812
79.05	1432	273.5876269
79.06	1408	273.3599013
79.07	1422	273.4927412
79.08	1422	273.4927412
79.09	1452	273.7773982
79.1	1427	273.5401841
79.11	1416	273.4358098
79.12	1379	273.0847329
79.13	1354	272.8475187
79.14	1371	273.0088244
79.15	1372	273.0183129
79.16	1362	272.9234273
79.17	1396	273.2460385
79.18	1438	273.6445583
79.19	1372	273.0183129
79.2	1400	273.2839928
79.21	1418	273.454787
79.22	1393	273.2175728
79.23	1396	273.2460385
79.24	1392	273.2080843
79.25	1352	272.8285416
79.26	1410	273.3788785
79.27	1462	273.8722839
79.28	1476	274.0051238
79.29	1433	273.5971155
79.3	1420	273.4737641
79.31	1420	273.4737641
79.32	1375	273.0467786
79.33	1377	273.0657558
79.34	1379	273.0847329
79.35	1388	273.17013
79.36	1420	273.4737641
79.37	1427	273.5401841
79.38	1406	273.3409242
79.39	1401	273.2934814
79.4	1468	273.9292153
79.41	1418	273.454787
79.42	1399	273.2745042
79.43	1441	273.673024
79.44	1413	273.4073442
79.45	1423	273.5022298
79.46	1392	273.2080843
79.47	1425	273.5212069
79.48	1400	273.2839928
79.49	1388	273.17013
79.5	1415	273.4263213
79.51	1424	273.5117184
79.52	1437	273.6350697
79.53	1480	274.0430781
79.54	1439	273.6540469
79.55	1414	273.4168327
79.56	1455	273.8058639
79.57	1492	274.1569409
79.58	1482	274.0620552
79.59	1483	274.0715438
79.6	1460	273.8533068
79.61	1479	274.0335895
79.62	1457	273.8248411
79.63	1408	273.3599013
79.64	1424	273.5117184
79.65	1490	274.1379638
79.66	1484	274.0810324
79.67	1407	273.3504128
79.68	1389	273.1796186
79.69	1429	273.5591612
79.7	1463	273.8817725
79.71	1424	273.5117184
79.72	1446	273.7204668
79.73	1429	273.5591612
79.74	1381	273.10371
79.75	1442	273.6825126
79.76	1466	273.9102382
79.77	1411	273.388367
79.78	1435	273.6160926
79.79	1431	273.5781383
79.8	1436	273.6255812
79.81	1426	273.5306955
79.82	1436	273.6255812
79.83	1441	273.673024
79.84	1457	273.8248411
79.85	1442	273.6825126
79.86	1408	273.3599013
79.87	1425	273.5212069
79.88	1432	273.5876269
79.89	1453	273.7868868
79.9	1408	273.3599013
79.91	1397	273.2555271
79.92	1374	273.0372901
79.93	1411	273.388367
79.94	1418	273.454787
79.95	1427	273.5401841
79.96	1358	272.885473
79.97	1358	272.885473
79.98	1358	272.885473
79.99	1358	272.885473
80	1358	272.885473
