"1 _ 1",,,,,,,,,,
"時間","試験力","ストローク","変位計1","変位計2","応力","ストローク(ひずみ)","変位","変位(ひずみ)","変位計1(ひずみ)","変位計2(ひずみ)"
"sec","N","mm","mm","mm","N/mm2","%","mm","%","%","%"
"2","77.81551","0.01664167","0.0003648681","0.0005611124","15.5631","0.01664167","0.0003648681","0.007297361","0.007297361","0.01122225"
"2.01","78.22","0.01673333","0.0003667559","0.0005640167","15.644","0.01673333","0.0003667559","0.007335118","0.007335118","0.01128033"
"2.02","78.63","0.01680833","0.0003686415","0.0005669232","15.726","0.01680833","0.0003686415","0.007372831","0.007372831","0.01133846"
"2.03","79.045","0.01689167","0.0003705258","0.0005698353","15.809","0.01689167","0.0003705258","0.007410516","0.007410516","0.01139671"
"2.04","79.4625","0.01698333","0.0003724117","0.0005727554","15.8925","0.01698333","0.0003724117","0.007448234","0.007448234","0.01145511"
"2.05","79.881","0.01705833","0.0003743012","0.0005756818","15.9762","0.01705833","0.0003743012","0.007486024","0.007486024","0.01151364"
"2.06","80.2995","0.01715","0.0003761976","0.000578613","16.0599","0.01715","0.0003761976","0.007523951","0.007523951","0.01157226"
"2.07","80.7155","0.01723333","0.0003781001","0.0005815456","16.1431","0.01723333","0.0003781001","0.007562003","0.007562003","0.01163091"
"2.08","81.126","0.01730833","0.0003800077","0.0005844795","16.2252","0.01730833","0.0003800077","0.007600154","0.007600154","0.01168959"
"2.09","81.529","0.0174","0.0003819167","0.0005874138","16.3058","0.0174","0.0003819167","0.007638334","0.007638334","0.01174828"
"2.1","81.92651","0.017475","0.0003838264","0.0005903481","16.3853","0.017475","0.0003838264","0.007676528","0.007676528","0.01180696"
"2.11","82.32","0.01756667","0.0003857352","0.0005932831","16.464","0.01756667","0.0003857352","0.007714704","0.007714704","0.01186566"
"2.12","82.71201","0.01765","0.000387643","0.0005962193","16.5424","0.01765","0.000387643","0.00775286","0.00775286","0.01192439"
"2.13","83.105","0.01773333","0.0003895501","0.0005991524","16.621","0.01773333","0.0003895501","0.007791002","0.007791002","0.01198305"
"2.14","83.50101","0.01781667","0.0003914565","0.0006020793","16.7002","0.01781667","0.0003914565","0.00782913","0.00782913","0.01204159"
"2.15","83.8995","0.01789167","0.0003933588","0.0006049962","16.7799","0.01789167","0.0003933588","0.007867176","0.007867176","0.01209992"
"2.16","84.3015","0.017975","0.0003952561","0.0006079044","16.8603","0.017975","0.0003952561","0.007905123","0.007905123","0.01215809"
"2.17","84.707","0.01806667","0.0003971458","0.0006108068","16.9414","0.01806667","0.0003971458","0.007942917","0.007942917","0.01221614"
"2.18","85.1165","0.01814167","0.0003990291","0.0006137056","17.0233","0.01814167","0.0003990291","0.007980583","0.007980583","0.01227411"
"2.19","85.53049","0.018225","0.0004009063","0.0006165999","17.1061","0.018225","0.0004009063","0.008018125","0.008018125","0.012332"
"2.2","85.9465","0.01831667","0.0004027805","0.0006194914","17.1893","0.01831667","0.0004027805","0.008055611","0.008055611","0.01238983"
"2.21","86.365","0.0184","0.0004046526","0.0006223795","17.273","0.0184","0.0004046526","0.008093053","0.008093053","0.01244759"
"2.22","86.785","0.01848333","0.0004065254","0.0006252655","17.357","0.01848333","0.0004065254","0.008130508","0.008130508","0.01250531"
"2.23","87.2025","0.01855833","0.000408398","0.0006281494","17.4405","0.01855833","0.000408398","0.008167961","0.008167961","0.01256299"
"2.24","87.6165","0.01865","0.0004102701","0.0006310327","17.5233","0.01865","0.0004102701","0.008205403","0.008205403","0.01262065"
"2.25","88.029","0.01873333","0.0004121403","0.0006339159","17.6058","0.01873333","0.0004121403","0.008242806","0.008242806","0.01267832"
"2.26","88.4405","0.01880833","0.0004140112","0.0006367987","17.6881","0.01880833","0.0004140112","0.008280225","0.008280225","0.01273597"
"2.27","88.8525","0.0189","0.0004158831","0.0006396812","17.7705","0.0189","0.0004158831","0.008317662","0.008317662","0.01279362"
"2.28","89.2665","0.018975","0.0004177557","0.0006425657","17.8533","0.018975","0.0004177557","0.008355114","0.008355114","0.01285131"
"2.29","89.682","0.01905833","0.0004196264","0.0006454536","17.9364","0.01905833","0.0004196264","0.008392528","0.008392528","0.01290907"
"2.3","90.0965","0.01915","0.0004214954","0.0006483458","18.0193","0.01915","0.0004214954","0.008429907","0.008429907","0.01296692"
"2.31","90.505","0.019225","0.0004233627","0.0006512411","18.101","0.019225","0.0004233627","0.008467255","0.008467255","0.01302482"
"2.32","90.9065","0.01931667","0.0004252318","0.0006541392","18.1813","0.01931667","0.0004252318","0.008504635","0.008504635","0.01308278"
"2.33","91.301","0.0194","0.0004271036","0.0006570378","18.2602","0.0194","0.0004271036","0.008542073","0.008542073","0.01314076"
"2.34","91.68999","0.019475","0.0004289805","0.0006599371","18.338","0.019475","0.0004289805","0.00857961","0.00857961","0.01319874"
"2.35","92.0755","0.01956667","0.0004308619","0.0006628357","18.4151","0.01956667","0.0004308619","0.008617238","0.008617238","0.01325671"
"2.36","92.46","0.01964167","0.0004327461","0.0006657331","18.492","0.01964167","0.0004327461","0.008654922","0.008654922","0.01331466"
"2.37","92.847","0.01973333","0.0004346311","0.0006686287","18.5694","0.01973333","0.0004346311","0.008692621","0.008692621","0.01337257"
"2.38","93.24","0.01981667","0.0004365163","0.0006715228","18.648","0.01981667","0.0004365163","0.008730326","0.008730326","0.01343045"
"2.39","93.6375","0.01989167","0.0004383998","0.0006744125","18.7275","0.01989167","0.0004383998","0.008767996","0.008767996","0.01348825"
"2.4","94.04","0.01998333","0.0004402831","0.0006772995","18.808","0.01998333","0.0004402831","0.008805662","0.008805662","0.01354599"
"2.41","94.4475","0.02005833","0.0004421662","0.0006801857","18.8895","0.02005833","0.0004421662","0.008843323","0.008843323","0.01360371"
"2.42","94.862","0.02014167","0.0004440495","0.0006830738","18.9724","0.02014167","0.0004440495","0.008880989","0.008880989","0.01366148"
"2.43","95.2825","0.02023333","0.000445932","0.0006859646","19.0565","0.02023333","0.000445932","0.008918641","0.008918641","0.01371929"
"2.44","95.707","0.02030833","0.0004478153","0.0006888596","19.1414","0.02030833","0.0004478153","0.008956307","0.008956307","0.01377719"
"2.45","96.134","0.0204","0.0004496974","0.0006917599","19.2268","0.0204","0.0004496974","0.008993949","0.008993949","0.0138352"
"2.46","96.561","0.02048333","0.0004515805","0.0006946682","19.3122","0.02048333","0.0004515805","0.009031611","0.009031611","0.01389336"
"2.47","96.985","0.02056667","0.0004534664","0.0006975847","19.397","0.02056667","0.0004534664","0.009069328","0.009069328","0.01395169"
"2.48","97.40401","0.02065","0.0004553571","0.000700508","19.4808","0.02065","0.0004553571","0.009107142","0.009107142","0.01401016"
"2.49","97.818","0.020725","0.0004572492","0.0007034345","19.5636","0.020725","0.0004572492","0.009144983","0.009144983","0.01406869"
"2.5","98.22701","0.02081667","0.0004591425","0.0007063607","19.6454","0.02081667","0.0004591425","0.009182849","0.009182849","0.01412721"
"2.51","98.633","0.0209","0.0004610343","0.000709284","19.7266","0.0209","0.0004610343","0.009220687","0.009220687","0.01418568"
"2.52","99.0365","0.020975","0.0004629236","0.0007122036","19.8073","0.020975","0.0004629236","0.009258471","0.009258471","0.01424407"
"2.53","99.43501","0.02106667","0.0004648109","0.0007151164","19.887","0.02106667","0.0004648109","0.009296218","0.009296218","0.01430233"
"2.54","99.828","0.02114167","0.0004667011","0.0007180251","19.9656","0.02114167","0.0004667011","0.009334022","0.009334022","0.0143605"
"2.55","100.2155","0.02123333","0.0004685973","0.000720931","20.0431","0.02123333","0.0004685973","0.009371945","0.009371945","0.01441862"
"2.56","100.6005","0.02131667","0.0004705017","0.0007238358","20.1201","0.02131667","0.0004705017","0.009410035","0.009410035","0.01447672"
"2.57","100.9835","0.02139167","0.0004724129","0.0007267385","20.1967","0.02139167","0.0004724129","0.009448257","0.009448257","0.01453477"
"2.58","101.368","0.02148333","0.0004743278","0.0007296383","20.2736","0.02148333","0.0004743278","0.009486556","0.009486556","0.01459276"
"2.59","101.757","0.02156667","0.0004762444","0.0007325317","20.3514","0.02156667","0.0004762444","0.009524888","0.009524888","0.01465063"
"2.6","102.152","0.02164167","0.0004781622","0.0007354186","20.4304","0.02164167","0.0004781622","0.009563245","0.009563245","0.01470837"
"2.61","102.5525","0.02173333","0.0004800801","0.0007383","20.5105","0.02173333","0.0004800801","0.009601601","0.009601601","0.014766"
"2.62","102.9565","0.02180833","0.0004819983","0.0007411787","20.5913","0.02180833","0.0004819983","0.009639966","0.009639966","0.01482357"
"2.63","103.362","0.0219","0.0004839149","0.0007440554","20.6724","0.0219","0.0004839149","0.009678299","0.009678299","0.01488111"
"2.64","103.765","0.02198333","0.0004858292","0.0007469302","20.753","0.02198333","0.0004858292","0.009716583","0.009716583","0.0149386"
"2.65","104.166","0.02205833","0.0004877396","0.0007498021","20.8332","0.02205833","0.0004877396","0.009754792","0.009754792","0.01499604"
"2.66","104.566","0.02215","0.0004896441","0.0007526726","20.9132","0.02215","0.0004896441","0.009792881","0.009792881","0.01505345"
"2.67","104.964","0.022225","0.0004915398","0.000755541","20.9928","0.022225","0.0004915398","0.009830795","0.009830795","0.01511082"
"2.68","105.362","0.02230833","0.0004934259","0.0007584082","21.0724","0.02230833","0.0004934259","0.009868518","0.009868518","0.01516816"
"2.69","105.7605","0.0224","0.0004953018","0.0007612742","21.1521","0.0224","0.0004953018","0.009906036","0.009906036","0.01522548"
"2.7","106.1595","0.022475","0.0004971718","0.0007641412","21.2319","0.022475","0.0004971718","0.009943435","0.009943435","0.01528282"
"2.71","106.56","0.02256667","0.0004990382","0.0007670114","21.312","0.02256667","0.0004990382","0.009980764","0.009980764","0.01534023"
"2.72","106.9605","0.02265","0.0005009034","0.0007698886","21.3921","0.02265","0.0005009034","0.01001807","0.01001807","0.01539777"
"2.73","107.36","0.022725","0.0005027667","0.000772771","21.472","0.022725","0.0005027667","0.01005533","0.01005533","0.01545542"
"2.74","107.7605","0.02280833","0.0005046283","0.0007756565","21.5521","0.02280833","0.0005046283","0.01009257","0.01009257","0.01551313"
"2.75","108.1635","0.02289167","0.0005064883","0.0007785425","21.6327","0.02289167","0.0005064883","0.01012977","0.01012977","0.01557085"
"2.76","108.567","0.02298333","0.000508348","0.0007814261","21.7134","0.02298333","0.000508348","0.01016696","0.01016696","0.01562852"
"2.77","108.968","0.02306667","0.0005102054","0.000784305","21.7936","0.02306667","0.0005102054","0.01020411","0.01020411","0.0156861"
"2.78","109.37","0.02314167","0.0005120587","0.000787179","21.874","0.02314167","0.0005120587","0.01024117","0.01024117","0.01574358"
"2.79","109.7755","0.02323333","0.0005139022","0.0007900455","21.9551","0.02323333","0.0005139022","0.01027804","0.01027804","0.01580091"
"2.8","110.1855","0.02330833","0.0005157346","0.0007929068","22.0371","0.02330833","0.0005157346","0.01031469","0.01031469","0.01585814"
"2.81","110.599","0.02339167","0.0005175567","0.0007957659","22.1198","0.02339167","0.0005175567","0.01035113","0.01035113","0.01591532"
"2.82","111.0105","0.02348333","0.0005193734","0.0007986271","22.2021","0.02348333","0.0005193734","0.01038747","0.01038747","0.01597254"
"2.83","111.414","0.02355833","0.00052119","0.00080149","22.2828","0.02355833","0.00052119","0.0104238","0.0104238","0.0160298"
"2.84","111.808","0.02364167","0.0005230114","0.0008043551","22.3616","0.02364167","0.0005230114","0.01046023","0.01046023","0.0160871"
"2.85","112.1915","0.02373333","0.0005248383","0.0008072194","22.4383","0.02373333","0.0005248383","0.01049677","0.01049677","0.01614439"
"2.86","112.568","0.02380833","0.0005266712","0.0008100821","22.5136","0.02380833","0.0005266712","0.01053342","0.01053342","0.01620164"
"2.87","112.9405","0.0239","0.0005285095","0.0008129416","22.5881","0.0239","0.0005285095","0.01057019","0.01057019","0.01625883"
"2.88","113.3145","0.023975","0.000530354","0.0008157978","22.6629","0.023975","0.000530354","0.01060708","0.01060708","0.01631596"
"2.89","113.6975","0.02405833","0.0005322037","0.0008186491","22.7395","0.02405833","0.0005322037","0.01064407","0.01064407","0.01637298"
"2.9","114.0895","0.02415","0.0005340573","0.0008214972","22.8179","0.02415","0.0005340573","0.01068114","0.01068114","0.01642994"
"2.91","114.4895","0.024225","0.0005359122","0.0008243439","22.8979","0.024225","0.0005359122","0.01071825","0.01071825","0.01648688"
"2.92","114.8925","0.02430833","0.0005377665","0.0008271933","22.9785","0.02430833","0.0005377665","0.01075533","0.01075533","0.01654387"
"2.93","115.2965","0.02439167","0.0005396191","0.0008300455","23.0593","0.02439167","0.0005396191","0.01079238","0.01079238","0.01660091"
"2.94","115.699","0.024475","0.0005414729","0.0008329001","23.1398","0.024475","0.0005414729","0.01082946","0.01082946","0.016658"
"2.95","116.101","0.02456667","0.0005433278","0.0008357546","23.2202","0.02456667","0.0005433278","0.01086656","0.01086656","0.01671509"
"2.96","116.505","0.02464167","0.0005451833","0.0008386071","23.301","0.02464167","0.0005451833","0.01090366","0.01090366","0.01677214"
"2.97","116.914","0.02473333","0.0005470361","0.0008414557","23.3828","0.02473333","0.0005470361","0.01094072","0.01094072","0.01682911"
"2.98","117.331","0.02481667","0.0005488885","0.0008443022","23.4662","0.02481667","0.0005488885","0.01097777","0.01097777","0.01688604"
"2.99","117.757","0.0249","0.0005507403","0.0008471465","23.5514","0.0249","0.0005507403","0.01101481","0.01101481","0.01694293"
"3","118.188","0.02498333","0.0005525915","0.0008499897","23.6376","0.02498333","0.0005525915","0.01105183","0.01105183","0.01699979"
"3.01","118.6195","0.02505833","0.0005544379","0.0008528311","23.7239","0.02505833","0.0005544379","0.01108876","0.01108876","0.01705662"
"3.02","119.0465","0.02515","0.0005562815","0.00085567","23.8093","0.02515","0.0005562815","0.01112563","0.01112563","0.0171134"
"3.03","119.464","0.02523333","0.0005581238","0.0008585086","23.8928","0.02523333","0.0005581238","0.01116248","0.01116248","0.01717017"
"3.04","119.868","0.02530833","0.0005599671","0.0008613529","23.9736","0.02530833","0.0005599671","0.01119934","0.01119934","0.01722706"
"3.05","120.2575","0.0254","0.0005618133","0.0008642042","24.0515","0.0254","0.0005618133","0.01123627","0.01123627","0.01728408"
"3.06","120.636","0.02548333","0.0005636635","0.0008670618","24.1272","0.02548333","0.0005636635","0.01127327","0.01127327","0.01734124"
"3.07","121.01","0.02556667","0.0005655142","0.0008699217","24.202","0.02556667","0.0005655142","0.01131028","0.01131028","0.01739843"
"3.08","121.385","0.02565","0.0005673625","0.0008727834","24.277","0.02565","0.0005673625","0.01134725","0.01134725","0.01745567"
"3.09","121.7635","0.025725","0.0005692065","0.0008756465","24.3527","0.025725","0.0005692065","0.01138413","0.01138413","0.01751293"
"3.1","122.1455","0.02580833","0.0005710446","0.0008785144","24.4291","0.02580833","0.0005710446","0.01142089","0.01142089","0.01757029"
"3.11","122.5335","0.0259","0.0005728753","0.0008813873","24.5067","0.0259","0.0005728753","0.01145751","0.01145751","0.01762775"
"3.12","122.9275","0.025975","0.0005746984","0.0008842662","24.5855","0.025975","0.0005746984","0.01149397","0.01149397","0.01768532"
"3.13","123.327","0.02606667","0.0005765148","0.0008871481","24.6654","0.02606667","0.0005765148","0.0115303","0.0115303","0.01774296"
"3.14","123.7295","0.02614167","0.0005783279","0.0008900303","24.7459","0.02614167","0.0005783279","0.01156656","0.01156656","0.01780061"
"3.15","124.133","0.02623333","0.0005801417","0.0008929103","24.8266","0.02623333","0.0005801417","0.01160283","0.01160283","0.01785821"
"3.16","124.535","0.02631667","0.0005819603","0.0008957854","24.907","0.02631667","0.0005819603","0.0116392","0.0116392","0.01791571"
"3.17","124.935","0.02639167","0.0005837852","0.0008986525","24.987","0.02639167","0.0005837852","0.0116757","0.0116757","0.01797305"
"3.18","125.332","0.026475","0.0005856181","0.0009015133","25.0664","0.026475","0.0005856181","0.01171236","0.01171236","0.01803027"
"3.19","125.7235","0.02656667","0.0005874561","0.000904367","25.1447","0.02656667","0.0005874561","0.01174912","0.01174912","0.01808734"
"3.2","126.109","0.02664167","0.0005892978","0.0009072141","25.2218","0.02664167","0.0005892978","0.01178596","0.01178596","0.01814428"
"3.21","126.488","0.02673333","0.0005911413","0.0009100547","25.2976","0.02673333","0.0005911413","0.01182283","0.01182283","0.01820109"
"3.22","126.862","0.02680833","0.0005929858","0.0009128897","25.3724","0.02680833","0.0005929858","0.01185972","0.01185972","0.01825779"
"3.23","127.2335","0.0269","0.0005948289","0.0009157198","25.4467","0.0269","0.0005948289","0.01189658","0.01189658","0.0183144"
"3.24","127.605","0.02698333","0.0005966746","0.0009185448","25.521","0.02698333","0.0005966746","0.01193349","0.01193349","0.0183709"
"3.25","127.9825","0.02705833","0.0005985238","0.0009213639","25.5965","0.02705833","0.0005985238","0.01197048","0.01197048","0.01842728"
"3.26","128.3685","0.02715","0.0006003745","0.0009241783","25.6737","0.02715","0.0006003745","0.01200749","0.01200749","0.01848357"
"3.27","128.7645","0.027225","0.000602225","0.0009269872","25.7529","0.027225","0.000602225","0.0120445","0.0120445","0.01853974"
"3.28","129.1685","0.02730833","0.0006040737","0.0009297927","25.8337","0.02730833","0.0006040737","0.01208147","0.01208147","0.01859585"
