1 _ 1,,,,,,,,,,
時間,試験力,ストローク,変位計1,変位計2,応力,ストローク(ひずみ),変位,変位(ひずみ),変位計1(ひずみ),変位計2(ひずみ)
sec,N,mm,mm,mm,N/mm2,%,mm,%,%,%
17.17,624.31,0.1430667,0.01783582,0.009361008,124.862,0.1430667,0.01783582,0.03567163,0.03567163,0.01872202
17.18,624.6505,0.14315,0.01784565,0.009368032,124.9301,0.14315,0.01784565,0.03569131,0.03569131,0.01873606
17.19,624.9875,0.1432333,0.01785589,0.0093752,124.9975,0.1432333,0.01785589,0.03571178,0.03571178,0.0187504
17.2,625.3225,0.1433167,0.01786636,0.009382544,125.0645,0.1433167,0.01786636,0.03573273,0.03573273,0.01876509
17.21,625.66,0.1434,0.01787673,0.00939008,125.132,0.1434,0.01787673,0.03575347,0.03575347,0.01878016
17.22,626.002,0.1434833,0.01788678,0.009397852,125.2004,0.1434833,0.01788678,0.03577357,0.03577357,0.0187957
17.23,626.346,0.1435667,0.01789646,0.009405752,125.2692,0.1435667,0.01789646,0.03579293,0.03579293,0.0188115
17.24,626.6899,0.14365,0.01790584,0.009413704,125.338,0.14365,0.01790584,0.03581168,0.03581168,0.01882741
17.25,627.0345,0.1437333,0.01791496,0.009421536,125.4069,0.1437333,0.01791496,0.03582993,0.03582993,0.01884307
17.26,627.383,0.1438167,0.01792396,0.009429048,125.4766,0.1438167,0.01792396,0.03584793,0.03584793,0.0188581
17.27,627.736,0.1439,0.01793301,0.00943624,125.5472,0.1439,0.01793301,0.03586603,0.03586603,0.01887248
17.28,628.0925,0.1439833,0.01794221,0.009443196,125.6185,0.1439833,0.01794221,0.03588441,0.03588441,0.01888639
17.29,628.4505,0.1440667,0.01795148,0.009449844,125.6901,0.1440667,0.01795148,0.03590296,0.03590296,0.01889969
17.3,628.809,0.14415,0.0179608,0.009456084,125.7618,0.14415,0.0179608,0.03592161,0.03592161,0.01891217
17.31,629.165,0.1442333,0.01797018,0.009461884,125.833,0.1442333,0.01797018,0.03594035,0.03594035,0.01892377
17.32,629.516,0.1443167,0.01797962,0.009467312,125.9032,0.1443167,0.01797962,0.03595924,0.03595924,0.01893462
17.33,629.8625,0.1444,0.01798903,0.009472365,125.9725,0.1444,0.01798903,0.03597806,0.03597806,0.01894473
17.34,630.204,0.1444833,0.01799835,0.009477085,126.0408,0.1444833,0.01799835,0.03599671,0.03599671,0.01895417
17.35,630.543,0.1445667,0.01800755,0.0094816,126.1086,0.1445667,0.01800755,0.0360151,0.0360151,0.0189632
17.36,630.882,0.14465,0.01801664,0.009486152,126.1764,0.14465,0.01801664,0.03603329,0.03603329,0.0189723
17.37,631.2255,0.1447333,0.01802557,0.009490816,126.2451,0.1447333,0.01802557,0.03605114,0.03605114,0.01898163
17.38,631.5755,0.1448167,0.01803438,0.009495616,126.3151,0.1448167,0.01803438,0.03606876,0.03606876,0.01899123
17.39,631.9315,0.1449,0.01804312,0.009500532,126.3863,0.1449,0.01804312,0.03608624,0.03608624,0.01900106
17.4,632.296,0.1449833,0.01805187,0.009505516,126.4592,0.1449833,0.01805187,0.03610374,0.03610374,0.01901103
17.41,632.668,0.1450667,0.0180606,0.009510544,126.5336,0.1450667,0.0180606,0.03612119,0.03612119,0.01902109
17.42,633.044,0.14515,0.01806922,0.009515672,126.6088,0.14515,0.01806922,0.03613845,0.03613845,0.01903134
17.43,633.423,0.1452333,0.01807778,0.00952096,126.6846,0.1452333,0.01807778,0.03615555,0.03615555,0.01904192
17.44,633.804,0.1453167,0.01808636,0.009526516,126.7608,0.1453167,0.01808636,0.03617272,0.03617272,0.01905303
17.45,634.186,0.1454,0.01809504,0.009532404,126.8372,0.1454,0.01809504,0.03619007,0.03619007,0.01906481
17.46,634.568,0.1454833,0.01810394,0.00953864,126.9136,0.1454833,0.01810394,0.03620787,0.03620787,0.01907728
17.47,634.95,0.1455667,0.0181131,0.009545196,126.99,0.1455667,0.0181131,0.03622621,0.03622621,0.01909039
17.48,635.3305,0.14565,0.0181225,0.009552056,127.0661,0.14565,0.0181225,0.03624501,0.03624501,0.01910411
17.49,635.7075,0.1457333,0.01813199,0.009559144,127.1415,0.1457333,0.01813199,0.03626398,0.03626398,0.01911829
17.5,636.0785,0.1458167,0.01814141,0.009566341,127.2157,0.1458167,0.01814141,0.03628282,0.03628282,0.01913268
17.51,636.4405,0.1459,0.01815066,0.009573529,127.2881,0.1459,0.01815066,0.03630132,0.03630132,0.01914706
17.52,636.79,0.1459833,0.01815976,0.009580656,127.358,0.1459833,0.01815976,0.03631952,0.03631952,0.01916131
17.53,637.13,0.1460667,0.01816869,0.009587568,127.426,0.1460667,0.01816869,0.03633738,0.03633738,0.01917514
17.54,637.465,0.14615,0.01817754,0.009594224,127.493,0.14615,0.01817754,0.03635509,0.03635509,0.01918845
17.55,637.801,0.1462333,0.01818646,0.009600576,127.5602,0.1462333,0.01818646,0.03637291,0.03637291,0.01920115
17.56,638.139,0.1463167,0.0181955,0.009606604,127.6278,0.1463167,0.0181955,0.03639101,0.03639101,0.01921321
17.57,638.481,0.1464,0.01820469,0.009612344,127.6962,0.1464,0.01820469,0.03640938,0.03640938,0.01922469
17.58,638.83,0.1464833,0.01821396,0.009617868,127.766,0.1464833,0.01821396,0.03642793,0.03642793,0.01923574
17.59,639.1855,0.1465667,0.0182233,0.009623244,127.8371,0.1465667,0.0182233,0.0364466,0.0364466,0.01924649
17.6,639.5455,0.14665,0.01823283,0.0096285,127.9091,0.14665,0.01823283,0.03646566,0.03646566,0.019257
17.61,639.9041,0.1467333,0.01824262,0.009633596,127.9808,0.1467333,0.01824262,0.03648524,0.03648524,0.01926719
17.62,640.256,0.1468167,0.01825263,0.009638472,128.0512,0.1468167,0.01825263,0.03650526,0.03650526,0.01927694
17.63,640.6,0.1469,0.0182627,0.009643137,128.12,0.1469,0.0182627,0.03652539,0.03652539,0.01928627
17.64,640.9345,0.1469833,0.01827274,0.009647716,128.1869,0.1469833,0.01827274,0.03654549,0.03654549,0.01929543
17.65,641.2605,0.1470667,0.0182827,0.009652448,128.2521,0.1470667,0.0182827,0.03656539,0.03656539,0.0193049
17.66,641.5815,0.14715,0.01829256,0.00965756,128.3163,0.14715,0.01829256,0.03658513,0.03658513,0.01931512
17.67,641.901,0.1472333,0.01830234,0.009663085,128.3802,0.1472333,0.01830234,0.03660468,0.03660468,0.01932617
17.68,642.225,0.1473167,0.01831203,0.009669,128.445,0.1473167,0.01831203,0.03662406,0.03662406,0.019338
17.69,642.5555,0.1474,0.0183215,0.009675221,128.5111,0.1474,0.0183215,0.03664301,0.03664301,0.01935044
17.7,642.893,0.1474833,0.01833089,0.009681692,128.5786,0.1474833,0.01833089,0.03666178,0.03666178,0.01936338
17.71,643.2385,0.1475667,0.01834032,0.009688272,128.6477,0.1475667,0.01834032,0.03668064,0.03668064,0.01937654
17.72,643.592,0.14765,0.01834981,0.009694864,128.7184,0.14765,0.01834981,0.03669962,0.03669962,0.01938973
17.73,643.9575,0.1477333,0.01835937,0.009701376,128.7915,0.1477333,0.01835937,0.03671874,0.03671874,0.01940275
17.74,644.3365,0.1478167,0.01836905,0.009707821,128.8673,0.1478167,0.01836905,0.03673809,0.03673809,0.01941564
17.75,644.7234,0.1479,0.01837881,0.009714128,128.9447,0.1479,0.01837881,0.03675762,0.03675762,0.01942826
17.76,645.1155,0.1479833,0.01838869,0.009720376,129.0231,0.1479833,0.01838869,0.03677738,0.03677738,0.01944075
17.77,645.5105,0.1480667,0.01839869,0.009726744,129.1021,0.1480667,0.01839869,0.03679739,0.03679739,0.01945349
17.78,645.9045,0.14815,0.01840876,0.009733249,129.1809,0.14815,0.01840876,0.03681753,0.03681753,0.0194665
17.79,646.297,0.1482333,0.01841876,0.009739785,129.2594,0.1482333,0.01841876,0.03683751,0.03683751,0.01947957
17.8,646.6885,0.1483167,0.01842856,0.009746284,129.3377,0.1483167,0.01842856,0.03685712,0.03685712,0.01949257
17.81,647.078,0.1484,0.01843808,0.009752724,129.4156,0.1484,0.01843808,0.03687617,0.03687617,0.01950545
17.82,647.4625,0.1484833,0.01844729,0.009759164,129.4925,0.1484833,0.01844729,0.03689457,0.03689457,0.01951833
17.83,647.8395,0.1485667,0.01845629,0.009765568,129.5679,0.1485667,0.01845629,0.03691258,0.03691258,0.01953114
17.84,648.204,0.14865,0.01846527,0.0097719,129.6408,0.14865,0.01846527,0.03693055,0.03693055,0.0195438
17.85,648.5545,0.1487333,0.01847417,0.0097782,129.7109,0.1487333,0.01847417,0.03694834,0.03694834,0.0195564
17.86,648.893,0.1488167,0.01848292,0.009784576,129.7786,0.1488167,0.01848292,0.03696584,0.03696584,0.01956915
17.87,649.221,0.1489,0.01849143,0.009790996,129.8442,0.1489,0.01849143,0.03698286,0.03698286,0.01958199
17.88,649.5455,0.1489833,0.01849968,0.00979744,129.9091,0.1489833,0.01849968,0.03699936,0.03699936,0.01959488
17.89,649.871,0.1490667,0.01850772,0.009804009,129.9742,0.1490667,0.01850772,0.03701543,0.03701543,0.01960802
17.9,650.198,0.14915,0.01851579,0.009810804,130.0396,0.14915,0.01851579,0.03703158,0.03703158,0.01962161
17.91,650.526,0.1492333,0.01852414,0.009817832,130.1052,0.1492333,0.01852414,0.03704827,0.03704827,0.01963566
17.92,650.8546,0.1493167,0.01853294,0.009825088,130.1709,0.1493167,0.01853294,0.03706587,0.03706587,0.01965018
17.93,651.185,0.1494,0.01854227,0.00983238,130.237,0.1494,0.01854227,0.03708455,0.03708455,0.01966476
17.94,651.5195,0.1494833,0.01855204,0.009839497,130.3039,0.1494833,0.01855204,0.03710407,0.03710407,0.01967899
17.95,651.8575,0.1495667,0.01856206,0.009846324,130.3715,0.1495667,0.01856206,0.03712412,0.03712412,0.01969265
17.96,652.198,0.14965,0.01857224,0.009852872,130.4396,0.14965,0.01857224,0.03714448,0.03714448,0.01970574
17.97,652.5415,0.1497333,0.01858247,0.009859229,130.5083,0.1497333,0.01858247,0.03716493,0.03716493,0.01971846
17.98,652.8875,0.1498167,0.01859263,0.009865453,130.5775,0.1498167,0.01859263,0.03718526,0.03718526,0.01973091
17.99,653.2375,0.1499,0.0186026,0.009871504,130.6475,0.1499,0.0186026,0.03720519,0.03720519,0.01974301
18,653.59,0.1499833,0.01861229,0.009877436,130.718,0.1499833,0.01861229,0.03722458,0.03722458,0.01975487
18.01,653.9465,0.1500667,0.01862171,0.009883208,130.7893,0.1500667,0.01862171,0.03724342,0.03724342,0.01976642
18.02,654.3095,0.15015,0.01863079,0.009888796,130.8619,0.15015,0.01863079,0.03726158,0.03726158,0.01977759
18.03,654.6765,0.1502333,0.01863952,0.009894204,130.9353,0.1502333,0.01863952,0.03727903,0.03727903,0.01978841
18.04,655.0435,0.1503167,0.01864802,0.009899484,131.0087,0.1503167,0.01864802,0.03729604,0.03729604,0.01979897
18.05,655.409,0.1504,0.01865639,0.009904736,131.0818,0.1504,0.01865639,0.03731278,0.03731278,0.01980947
18.06,655.773,0.1504833,0.01866469,0.009910048,131.1546,0.1504833,0.01866469,0.03732938,0.03732938,0.0198201
18.07,656.1365,0.1505667,0.018673,0.009915448,131.2273,0.1505667,0.018673,0.03734599,0.03734599,0.0198309
18.08,656.4965,0.15065,0.01868142,0.009921032,131.2993,0.15065,0.01868142,0.03736285,0.03736285,0.01984206
18.09,656.8514,0.1507333,0.01868996,0.00992692,131.3703,0.1507333,0.01868996,0.03737992,0.03737992,0.01985384
18.1,657.2,0.1508167,0.01869858,0.009933196,131.44,0.1508167,0.01869858,0.03739715,0.03739715,0.01986639
18.11,657.5385,0.1509,0.01870722,0.009939872,131.5077,0.1509,0.01870722,0.03741444,0.03741444,0.01987974
18.12,657.8665,0.1509833,0.01871579,0.009946848,131.5733,0.1509833,0.01871579,0.03743158,0.03743158,0.0198937
18.13,658.1875,0.1510667,0.01872422,0.009954052,131.6375,0.1510667,0.01872422,0.03744844,0.03744844,0.0199081
18.14,658.509,0.15115,0.01873258,0.009961392,131.7018,0.15115,0.01873258,0.03746516,0.03746516,0.01992278
18.15,658.836,0.1512333,0.01874092,0.009968692,131.7672,0.1512333,0.01874092,0.03748185,0.03748185,0.01993738
18.16,659.1695,0.1513167,0.01874934,0.009975768,131.8339,0.1513167,0.01874934,0.03749868,0.03749868,0.01995154
18.17,659.509,0.1514,0.01875787,0.009982596,131.9018,0.1514,0.01875787,0.03751574,0.03751574,0.01996519
18.18,659.8555,0.1514833,0.01876658,0.009989264,131.9711,0.1514833,0.01876658,0.03753315,0.03753315,0.01997853
18.19,660.2095,0.1515667,0.01877547,0.009995796,132.0419,0.1515667,0.01877547,0.03755094,0.03755094,0.01999159
18.2,660.57,0.15165,0.01878445,0.0100022,132.114,0.15165,0.01878445,0.0375689,0.0375689,0.0200044
18.21,660.9355,0.1517333,0.01879347,0.0100085,132.1871,0.1517333,0.01879347,0.03758695,0.03758695,0.020017
18.22,661.3019,0.1518167,0.01880258,0.01001477,132.2604,0.1518167,0.01880258,0.03760515,0.03760515,0.02002954
18.23,661.667,0.1519,0.01881167,0.01002111,132.3334,0.1519,0.01881167,0.03762334,0.03762334,0.02004222
18.24,662.0285,0.1519833,0.0188208,0.01002751,132.4057,0.1519833,0.0188208,0.03764159,0.03764159,0.02005502
18.25,662.3865,0.1520667,0.01882997,0.01003392,132.4773,0.1520667,0.01882997,0.03765994,0.03765994,0.02006784
18.26,662.741,0.15215,0.01883912,0.01004037,132.5482,0.15215,0.01883912,0.03767825,0.03767825,0.02008075
18.27,663.094,0.1522333,0.01884824,0.01004694,132.6188,0.1522333,0.01884824,0.03769648,0.03769648,0.02009387
18.28,663.447,0.1523167,0.01885732,0.01005369,132.6894,0.1523167,0.01885732,0.03771463,0.03771463,0.02010738
18.29,663.7995,0.1524,0.01886624,0.01006064,132.7599,0.1524,0.01886624,0.03773248,0.03773248,0.02012128
18.3,664.1525,0.1524833,0.01887498,0.01006769,132.8305,0.1524833,0.01887498,0.03774997,0.03774997,0.02013538
18.31,664.507,0.1525667,0.01888356,0.01007475,132.9014,0.1525667,0.01888356,0.03776713,0.03776713,0.0201495
18.32,664.8655,0.15265,0.01889204,0.01008192,132.9731,0.15265,0.01889204,0.03778408,0.03778408,0.02016383
18.33,665.228,0.1527333,0.01890049,0.01008917,133.0456,0.1527333,0.01890049,0.03780099,0.03780099,0.02017834
18.34,665.5925,0.1528167,0.01890899,0.01009641,133.1185,0.1528167,0.01890899,0.03781798,0.03781798,0.02019282
18.35,665.9555,0.1529,0.0189176,0.01010352,133.1911,0.1529,0.0189176,0.03783519,0.03783519,0.02020703
18.36,666.317,0.1529833,0.01892632,0.01011036,133.2634,0.1529833,0.01892632,0.03785265,0.03785265,0.02022071
18.37,666.678,0.1530667,0.01893512,0.01011688,133.3356,0.1530667,0.01893512,0.03787023,0.03787023,0.02023376
18.38,667.037,0.15315,0.01894407,0.01012316,133.4074,0.15315,0.01894407,0.03788814,0.03788814,0.02024631
18.39,667.393,0.1532333,0.0189532,0.01012926,133.4786,0.1532333,0.0189532,0.0379064,0.0379064,0.02025852
18.4,667.744,0.1533167,0.01896244,0.01013538,133.5488,0.1533167,0.01896244,0.03792488,0.03792488,0.02027077
18.41,668.0925,0.1534,0.01897171,0.01014168,133.6185,0.1534,0.01897171,0.03794342,0.03794342,0.02028337
18.42,668.439,0.1534833,0.01898096,0.01014821,133.6878,0.1534833,0.01898096,0.03796191,0.03796191,0.02029642
18.43,668.786,0.1535667,0.01899015,0.01015496,133.7572,0.1535667,0.01899015,0.0379803,0.0379803,0.02030993
18.44,669.132,0.15365,0.01899934,0.01016202,133.8264,0.15365,0.01899934,0.03799869,0.03799869,0.02032403
18.45,669.4765,0.1537333,0.01900847,0.01016942,133.8953,0.1537333,0.01900847,0.03801694,0.03801694,0.02033885
18.46,669.8175,0.1538167,0.01901745,0.01017722,133.9635,0.1538167,0.01901745,0.0380349,0.0380349,0.02035443
18.47,670.1555,0.1539,0.01902634,0.01018528,134.0311,0.1539,0.01902634,0.03805267,0.03805267,0.02037055
18.48,670.4915,0.1539833,0.01903519,0.01019348,134.0983,0.1539833,0.01903519,0.03807038,0.03807038,0.02038695
18.49,670.826,0.1540667,0.019044,0.01020166,134.1652,0.1540667,0.019044,0.03808801,0.03808801,0.02040333
18.5,671.1635,0.15415,0.01905281,0.01020968,134.2327,0.15415,0.01905281,0.03810563,0.03810563,0.02041935
18.51,671.5045,0.1542333,0.01906156,0.01021744,134.3009,0.1542333,0.01906156,0.03812313,0.03812313,0.02043488
18.52,671.847,0.1543167,0.01907024,0.01022492,134.3694,0.1543167,0.01907024,0.03814049,0.03814049,0.02044984
18.53,672.1915,0.1544,0.01907884,0.01023204,134.4383,0.1544,0.01907884,0.03815768,0.03815768,0.02046408
18.54,672.5375,0.1544833,0.01908736,0.01023878,134.5075,0.1544833,0.01908736,0.03817472,0.03817472,0.02047756
18.55,672.8835,0.1545667,0.01909581,0.01024514,134.5767,0.1545667,0.01909581,0.03819162,0.03819162,0.02049028
18.56,673.2305,0.15465,0.01910426,0.0102513,134.6461,0.15465,0.01910426,0.03820852,0.03820852,0.02050259
18.57,673.575,0.1547333,0.01911275,0.01025743,134.715,0.1547333,0.01911275,0.0382255,0.0382255,0.02051486
18.58,673.9175,0.1548167,0.01912125,0.01026351,134.7835,0.1548167,0.01912125,0.0382425,0.0382425,0.02052702
18.59,674.262,0.1549,0.01912976,0.01026946,134.8524,0.1549,0.01912976,0.03825952,0.03825952,0.02053892
18.6,674.6105,0.1549833,0.01913835,0.01027536,134.9221,0.1549833,0.01913835,0.03827671,0.03827671,0.02055071
18.61,674.9645,0.1550667,0.01914713,0.01028126,134.9929,0.1550667,0.01914713,0.03829426,0.03829426,0.02056251
18.62,675.321,0.15515,0.01915629,0.01028716,135.0642,0.15515,0.01915629,0.03831258,0.03831258,0.02057432
18.63,675.6755,0.1552333,0.01916579,0.01029301,135.1351,0.1552333,0.01916579,0.03833158,0.03833158,0.02058602
18.64,676.0245,0.1553167,0.0191755,0.01029874,135.2049,0.1553167,0.0191755,0.03835101,0.03835101,0.02059748
18.65,676.3695,0.1554,0.01918529,0.01030444,135.2739,0.1554,0.01918529,0.03837058,0.03837058,0.02060887
18.66,676.7125,0.1554833,0.01919504,0.01031018,135.3425,0.1554833,0.01919504,0.03839007,0.03839007,0.02062036
18.67,677.0525,0.1555667,0.01920463,0.01031601,135.4105,0.1555667,0.01920463,0.03840926,0.03840926,0.02063202
18.68,677.3935,0.15565,0.01921409,0.01032198,135.4787,0.15565,0.01921409,0.03842818,0.03842818,0.02064397
18.69,677.738,0.1557333,0.01922334,0.01032815,135.5476,0.1557333,0.01922334,0.03844668,0.03844668,0.0206563
18.7,678.086,0.1558167,0.01923241,0.01033447,135.6172,0.1558167,0.01923241,0.03846483,0.03846483,0.02066894
18.71,678.4375,0.1559,0.01924143,0.0103408,135.6875,0.1559,0.01924143,0.03848286,0.03848286,0.02068161
18.72,678.7905,0.1559833,0.0192505,0.01034712,135.7581,0.1559833,0.0192505,0.03850099,0.03850099,0.02069425
18.73,679.1445,0.1560667,0.01925962,0.01035345,135.8289,0.1560667,0.01925962,0.03851923,0.03851923,0.02070691
18.74,679.499,0.15615,0.01926878,0.01035976,135.8998,0.15615,0.01926878,0.03853755,0.03853755,0.02071952
18.75,679.853,0.1562333,0.01927786,0.01036592,135.9706,0.1562333,0.01927786,0.03855572,0.03855572,0.02073183
18.76,680.2055,0.1563167,0.01928688,0.0103718,136.0411,0.1563167,0.01928688,0.03857375,0.03857375,0.02074359
18.77,680.555,0.1564,0.0192958,0.01037739,136.111,0.1564,0.0192958,0.03859161,0.03859161,0.02075478
18.78,680.9035,0.1564833,0.01930466,0.01038275,136.1807,0.1564833,0.01930466,0.03860932,0.03860932,0.0207655
18.79,681.2505,0.1565667,0.01931346,0.01038798,136.2501,0.1565667,0.01931346,0.03862691,0.03862691,0.02077595
18.8,681.597,0.15665,0.01932225,0.0103932,136.3194,0.15665,0.01932225,0.0386445,0.0386445,0.02078641
18.81,681.943,0.1567333,0.01933111,0.01039838,136.3886,0.1567333,0.01933111,0.03866221,0.03866221,0.02079676
18.82,682.2905,0.1568167,0.0193401,0.0104034,136.4581,0.1568167,0.0193401,0.0386802,0.0386802,0.02080681
18.83,682.6395,0.1569,0.01934927,0.01040836,136.5279,0.1569,0.01934927,0.03869854,0.03869854,0.02081672
18.84,682.989,0.1569833,0.01935861,0.0104134,136.5978,0.1569833,0.01935861,0.03871723,0.03871723,0.0208268
18.85,683.338,0.1570667,0.01936807,0.01041851,136.6676,0.1570667,0.01936807,0.03873615,0.03873615,0.02083702
18.86,683.6885,0.15715,0.0193775,0.0104237,136.7377,0.15715,0.0193775,0.038755,0.038755,0.02084739
18.87,684.043,0.1572333,0.01938675,0.01042905,136.8086,0.1572333,0.01938675,0.0387735,0.0387735,0.0208581
18.88,684.4025,0.1573167,0.01939585,0.01043466,136.8805,0.1573167,0.01939585,0.03879169,0.03879169,0.02086931
18.89,684.767,0.1574,0.01940477,0.01044048,136.9534,0.1574,0.01940477,0.03880955,0.03880955,0.02088095
18.9,685.1355,0.1574833,0.01941363,0.01044652,137.0271,0.1574833,0.01941363,0.03882726,0.03882726,0.02089304
18.91,685.5035,0.1575667,0.01942252,0.01045283,137.1007,0.1575667,0.01942252,0.03884503,0.03884503,0.02090566
18.92,685.8685,0.15765,0.01943152,0.01045951,137.1737,0.15765,0.01943152,0.03886304,0.03886304,0.02091902
18.93,686.2305,0.1577333,0.01944064,0.01046655,137.2461,0.1577333,0.01944064,0.03888128,0.03888128,0.0209331
18.94,686.589,0.1578167,0.0194498,0.01047387,137.3178,0.1578167,0.0194498,0.03889961,0.03889961,0.02094775
18.95,686.9455,0.1579,0.01945896,0.01048146,137.3891,0.1579,0.01945896,0.03891792,0.03891792,0.02096291
18.96,687.3025,0.1579833,0.0194681,0.01048931,137.4605,0.1579833,0.0194681,0.03893621,0.03893621,0.02097862
18.97,687.663,0.1580667,0.0194772,0.01049736,137.5326,0.1580667,0.0194772,0.0389544,0.0389544,0.02099471
18.98,688.0265,0.15815,0.01948635,0.01050557,137.6053,0.15815,0.01948635,0.0389727,0.0389727,0.02101114
18.99,688.3905,0.1582333,0.0194956,0.01051383,137.6781,0.1582333,0.0194956,0.03899121,0.03899121,0.02102766
19,688.7515,0.1583167,0.01950493,0.01052207,137.7503,0.1583167,0.01950493,0.03900986,0.03900986,0.02104414
19.01,689.107,0.1584,0.0195142,0.01053014,137.8214,0.1584,0.0195142,0.0390284,0.0390284,0.02106028
19.02,689.4575,0.1584833,0.01952336,0.01053782,137.8915,0.1584833,0.01952336,0.03904671,0.03904671,0.02107565
19.03,689.8035,0.1585667,0.01953229,0.01054507,137.9607,0.1585667,0.01953229,0.03906457,0.03906457,0.02109014
19.04,690.1485,0.15865,0.01954092,0.01055199,138.0297,0.15865,0.01954092,0.03908183,0.03908183,0.02110398
19.05,690.4975,0.1587333,0.01954929,0.01055868,138.0995,0.1587333,0.01954929,0.03909858,0.03909858,0.02111737
19.06,690.8515,0.1588167,0.01955757,0.01056514,138.1703,0.1588167,0.01955757,0.03911515,0.03911515,0.02113027
19.07,691.2085,0.1589,0.01956588,0.0105713,138.2417,0.1589,0.01956588,0.03913175,0.03913175,0.0211426
